timeframe,open_time,open,high,low,close,volume,buy_volume,sell_volume,tick_count
15m,1770509700.0,1.4266,1.4269,1.4154,1.4189,221158.21,0.0,0.0,0
15m,1770510600.0,1.4189,1.4229,1.4147,1.4171,90124.99,0.0,0.0,0
15m,1770511500.0,1.4171,1.4221,1.4147,1.4205,238662.83,0.0,0.0,0
15m,1770512400.0,1.4205,1.4336,1.4197,1.433,296562.02,0.0,0.0,0
15m,1770513300.0,1.433,1.433,1.4264,1.4284,176537.75,0.0,0.0,0
15m,1770514200.0,1.4284,1.4379,1.4268,1.4327,199369.35,0.0,0.0,0
15m,1770515100.0,1.4327,1.4361,1.4289,1.4323,219345.16,0.0,0.0,0
15m,1770516000.0,1.4323,1.4398,1.4301,1.4365,199649.82,0.0,0.0,0
15m,1770516900.0,1.4365,1.4417,1.4326,1.4348,323819.33,0.0,0.0,0
15m,1770517800.0,1.4348,1.4374,1.4253,1.4273,239947.18,0.0,0.0,0
15m,1770518700.0,1.4273,1.4302,1.4243,1.4299,201171.47,0.0,0.0,0
15m,1770519600.0,1.4299,1.433,1.4247,1.4281,228429.6,0.0,0.0,0
15m,1770520500.0,1.4281,1.4308,1.4252,1.4258,140565.83,0.0,0.0,0
15m,1770521400.0,1.4258,1.4287,1.4204,1.4213,204701.59,0.0,0.0,0
15m,1770522300.0,1.4213,1.4224,1.4137,1.4167,199680.72,0.0,0.0,0
15m,1770523200.0,1.4167,1.42,1.413,1.4143,161440.01,0.0,0.0,0
15m,1770524100.0,1.4143,1.4212,1.4098,1.4202,348037.67,0.0,0.0,0
15m,1770525000.0,1.4202,1.4217,1.4151,1.4192,127248.65,0.0,0.0,0
15m,1770525900.0,1.4192,1.4237,1.4174,1.4231,70062.32,0.0,0.0,0
15m,1770526800.0,1.4231,1.426,1.4211,1.4251,163575.8,0.0,0.0,0
15m,1770527700.0,1.4251,1.4259,1.4217,1.4229,58205.39,0.0,0.0,0
15m,1770528600.0,1.4229,1.4229,1.418,1.4182,108583.61,0.0,0.0,0
15m,1770529500.0,1.4182,1.4194,1.4162,1.4184,290380.94,0.0,0.0,0
15m,1770530400.0,1.4184,1.4196,1.414,1.4193,165205.21,0.0,0.0,0
15m,1770531300.0,1.4193,1.4222,1.4174,1.4197,132608.33,0.0,0.0,0
15m,1770532200.0,1.4197,1.4199,1.4143,1.4159,81685.71,0.0,0.0,0
15m,1770533100.0,1.4159,1.4181,1.4142,1.4163,115151.27,0.0,0.0,0
15m,1770534000.0,1.4163,1.4194,1.4135,1.4184,204449.04,0.0,0.0,0
15m,1770534900.0,1.4184,1.4201,1.4121,1.4175,200134.08,0.0,0.0,0
15m,1770535800.0,1.4175,1.4208,1.4142,1.4169,181257.45,0.0,0.0,0
15m,1770536700.0,1.4169,1.4214,1.416,1.4211,286618.92,0.0,0.0,0
15m,1770537600.0,1.4211,1.4297,1.4195,1.4232,420673.22,0.0,0.0,0
15m,1770538500.0,1.4232,1.4403,1.4195,1.4374,548726.83,0.0,0.0,0
15m,1770539400.0,1.4374,1.4632,1.4342,1.4438,1481214.57,0.0,0.0,0
15m,1770540300.0,1.4438,1.4552,1.4425,1.4539,739978.08,0.0,0.0,0
15m,1770541200.0,1.4539,1.4557,1.4441,1.4463,487197.15,0.0,0.0,0
15m,1770542100.0,1.4463,1.4508,1.4435,1.4496,182453.95,0.0,0.0,0
15m,1770543000.0,1.4496,1.4588,1.4371,1.4372,718843.89,0.0,0.0,0
15m,1770543900.0,1.4372,1.4421,1.4336,1.4381,242409.62,0.0,0.0,0
15m,1770544800.0,1.4381,1.4461,1.4381,1.442,238962.72,0.0,0.0,0
15m,1770545700.0,1.442,1.4452,1.4256,1.43,504815.84,0.0,0.0,0
15m,1770546600.0,1.43,1.4361,1.4287,1.4331,191072.05,0.0,0.0,0
15m,1770547500.0,1.4331,1.4355,1.4299,1.4312,93617.95,0.0,0.0,0
15m,1770548400.0,1.4312,1.4427,1.4306,1.4424,141513.94,0.0,0.0,0
15m,1770549300.0,1.4424,1.4478,1.4377,1.4395,310540.15,0.0,0.0,0
15m,1770550200.0,1.4395,1.4502,1.4382,1.4446,489673.42,0.0,0.0,0
15m,1770551100.0,1.4446,1.4529,1.4427,1.4529,519189.54,0.0,0.0,0
15m,1770552000.0,1.4529,1.4541,1.444,1.4463,1020865.28,0.0,0.0,0
15m,1770552900.0,1.4463,1.4529,1.4438,1.4524,386812.52,0.0,0.0,0
15m,1770553800.0,1.4524,1.4524,1.4429,1.445,282030.0,0.0,0.0,0
15m,1770554700.0,1.445,1.4567,1.4439,1.4557,406407.76,0.0,0.0,0
15m,1770555600.0,1.4557,1.46,1.4496,1.4516,1041929.03,0.0,0.0,0
15m,1770556500.0,1.4516,1.4693,1.4506,1.4642,632039.68,0.0,0.0,0
15m,1770557400.0,1.4642,1.4649,1.4573,1.459,585704.93,0.0,0.0,0
15m,1770558300.0,1.459,1.4644,1.4583,1.462,335361.11,0.0,0.0,0
15m,1770559200.0,1.462,1.4682,1.4607,1.4637,314208.49,0.0,0.0,0
15m,1770560100.0,1.4637,1.4656,1.4577,1.4588,298163.84,0.0,0.0,0
15m,1770561000.0,1.4588,1.4679,1.4588,1.4624,243790.3,0.0,0.0,0
15m,1770561900.0,1.4624,1.4653,1.4598,1.4617,195268.84,0.0,0.0,0
15m,1770562800.0,1.4617,1.4638,1.453,1.4551,215763.07,0.0,0.0,0
15m,1770563700.0,1.4551,1.4552,1.4342,1.4364,657248.23,0.0,0.0,0
15m,1770564600.0,1.4364,1.4431,1.4352,1.4399,543879.69,0.0,0.0,0
15m,1770565500.0,1.4399,1.4411,1.4303,1.4403,734484.45,0.0,0.0,0
15m,1770566400.0,1.4403,1.443,1.4364,1.4391,1059689.59,0.0,0.0,0
15m,1770567300.0,1.4391,1.4459,1.4391,1.442,546775.98,0.0,0.0,0
15m,1770568200.0,1.442,1.442,1.4224,1.4245,873535.23,0.0,0.0,0
15m,1770569100.0,1.4245,1.425,1.4101,1.4186,1756660.3,0.0,0.0,0
15m,1770570000.0,1.4186,1.4288,1.4179,1.4262,419263.88,0.0,0.0,0
15m,1770570900.0,1.4262,1.4348,1.4237,1.4265,324277.24,0.0,0.0,0
15m,1770571800.0,1.4265,1.4358,1.4265,1.4329,291596.28,0.0,0.0,0
15m,1770572700.0,1.4329,1.4333,1.4282,1.431,156437.29,0.0,0.0,0
15m,1770573600.0,1.431,1.4381,1.4309,1.4325,246884.52,0.0,0.0,0
15m,1770574500.0,1.4325,1.4342,1.4295,1.4311,180757.87,0.0,0.0,0
15m,1770575400.0,1.4311,1.4528,1.4311,1.4453,606344.18,0.0,0.0,0
15m,1770576300.0,1.4453,1.4488,1.4393,1.4393,354566.21,0.0,0.0,0
15m,1770577200.0,1.4393,1.4444,1.4387,1.4424,183264.71,0.0,0.0,0
15m,1770578100.0,1.4424,1.4486,1.4419,1.4463,233267.91,0.0,0.0,0
15m,1770579000.0,1.4463,1.449,1.4429,1.449,258855.73,0.0,0.0,0
15m,1770579900.0,1.449,1.4513,1.444,1.4501,368018.23,0.0,0.0,0
15m,1770580800.0,1.4501,1.4501,1.4368,1.44,235329.65,0.0,0.0,0
15m,1770581700.0,1.44,1.4452,1.4389,1.4423,136738.05,0.0,0.0,0
15m,1770582600.0,1.4423,1.4438,1.4397,1.4408,94773.14,0.0,0.0,0
15m,1770583500.0,1.4408,1.442,1.434,1.4372,291439.26,0.0,0.0,0
15m,1770584400.0,1.4372,1.4405,1.4344,1.4397,168336.52,0.0,0.0,0
15m,1770585300.0,1.4397,1.441,1.4365,1.4377,122949.15,0.0,0.0,0
15m,1770586200.0,1.4377,1.438,1.4242,1.4269,370747.13,0.0,0.0,0
15m,1770587100.0,1.4269,1.4323,1.4247,1.4277,269392.59,0.0,0.0,0
15m,1770588000.0,1.4277,1.4315,1.4258,1.4304,324173.58,0.0,0.0,0
15m,1770588900.0,1.4304,1.4352,1.4293,1.4313,412775.84,0.0,0.0,0
15m,1770589800.0,1.4313,1.4318,1.4248,1.4299,257907.63,0.0,0.0,0
15m,1770590700.0,1.4299,1.4369,1.4298,1.4351,437692.37,0.0,0.0,0
15m,1770591600.0,1.4351,1.4629,1.4339,1.4463,1455556.98,0.0,0.0,0
15m,1770592500.0,1.4463,1.4511,1.4241,1.4266,942237.53,0.0,0.0,0
15m,1770593400.0,1.4266,1.4343,1.4223,1.433,1050649.19,0.0,0.0,0
15m,1770594300.0,1.433,1.441,1.4293,1.4309,535765.56,0.0,0.0,0
15m,1770595200.0,1.4309,1.4371,1.4286,1.437,255257.76,0.0,0.0,0
15m,1770596100.0,1.437,1.4417,1.4307,1.4314,299451.9,0.0,0.0,0
15m,1770597000.0,1.4314,1.4343,1.425,1.4278,349174.52,0.0,0.0,0
15m,1770597900.0,1.4278,1.4341,1.4248,1.4332,155851.78,0.0,0.0,0
15m,1770598800.0,1.4332,1.435,1.4261,1.4282,167065.35,0.0,0.0,0
15m,1770599700.0,1.4282,1.4449,1.4258,1.437,519463.55,0.0,0.0,0
15m,1770600600.0,1.437,1.438,1.4199,1.423,530089.6,0.0,0.0,0
15m,1770601500.0,1.423,1.4281,1.4194,1.4243,938155.65,0.0,0.0,0
15m,1770602400.0,1.4243,1.4335,1.4205,1.4279,414155.8,0.0,0.0,0
15m,1770603300.0,1.4279,1.4304,1.4265,1.43,182145.9,0.0,0.0,0
15m,1770604200.0,1.43,1.4545,1.4294,1.4462,781940.97,0.0,0.0,0
15m,1770605100.0,1.4462,1.4482,1.4415,1.4418,394052.16,0.0,0.0,0
15m,1770606000.0,1.4418,1.4462,1.4405,1.4414,140787.89,0.0,0.0,0
15m,1770606900.0,1.4414,1.4478,1.4414,1.4457,975689.05,0.0,0.0,0
15m,1770607800.0,1.4457,1.4543,1.4456,1.4508,610613.47,0.0,0.0,0
15m,1770608700.0,1.4508,1.4542,1.4483,1.452,345746.12,0.0,0.0,0
15m,1770609600.0,1.452,1.4527,1.4457,1.4464,315345.69,0.0,0.0,0
15m,1770610500.0,1.4464,1.4526,1.4453,1.4511,256489.84,0.0,0.0,0
15m,1770611400.0,1.4511,1.4511,1.4436,1.4459,201205.32,0.0,0.0,0
15m,1770612300.0,1.4459,1.4494,1.4443,1.448,110747.12,0.0,0.0,0
15m,1770613200.0,1.448,1.4481,1.4412,1.4417,172370.25,0.0,0.0,0
15m,1770614100.0,1.4417,1.4479,1.4412,1.4472,116103.72,0.0,0.0,0
15m,1770615000.0,1.4472,1.4552,1.4468,1.4491,335195.15,0.0,0.0,0
15m,1770615900.0,1.4491,1.4522,1.4472,1.4509,801515.29,0.0,0.0,0
15m,1770616800.0,1.4509,1.4509,1.4397,1.4428,585129.74,0.0,0.0,0
15m,1770617700.0,1.4428,1.4429,1.4286,1.4304,1519093.37,0.0,0.0,0
15m,1770618600.0,1.4304,1.4357,1.4279,1.4315,349688.86,0.0,0.0,0
15m,1770619500.0,1.4315,1.4369,1.4309,1.4359,183792.46,0.0,0.0,0
15m,1770620400.0,1.4359,1.4398,1.432,1.4382,208730.41,0.0,0.0,0
15m,1770621300.0,1.4382,1.4386,1.432,1.4339,210065.76,0.0,0.0,0
15m,1770622200.0,1.4339,1.4345,1.4251,1.4253,846279.77,0.0,0.0,0
15m,1770623100.0,1.4253,1.4269,1.4216,1.4257,625820.26,0.0,0.0,0
15m,1770624000.0,1.4257,1.4301,1.4222,1.4276,446727.52,0.0,0.0,0
15m,1770624900.0,1.4276,1.4282,1.4136,1.4145,1264039.31,0.0,0.0,0
15m,1770625800.0,1.4145,1.4152,1.4016,1.4095,1459332.15,0.0,0.0,0
15m,1770626700.0,1.4095,1.4112,1.406,1.4073,376638.53,0.0,0.0,0
15m,1770627600.0,1.4073,1.4125,1.4071,1.4078,465379.83,0.0,0.0,0
15m,1770628500.0,1.4078,1.4087,1.4011,1.4032,527037.2,0.0,0.0,0
15m,1770629400.0,1.4032,1.4048,1.3939,1.3972,745227.32,0.0,0.0,0
15m,1770630300.0,1.3972,1.4019,1.3957,1.3992,442378.71,0.0,0.0,0
15m,1770631200.0,1.3992,1.4066,1.3969,1.402,548720.25,0.0,0.0,0
15m,1770632100.0,1.402,1.4031,1.3859,1.3868,1258894.38,0.0,0.0,0
15m,1770633000.0,1.3868,1.3876,1.3726,1.3767,1164012.14,0.0,0.0,0
15m,1770633900.0,1.3767,1.3843,1.375,1.383,807853.27,0.0,0.0,0
15m,1770634800.0,1.383,1.3952,1.383,1.3853,748077.51,0.0,0.0,0
15m,1770635700.0,1.3853,1.3959,1.3831,1.394,485414.57,0.0,0.0,0
15m,1770636600.0,1.394,1.3971,1.3913,1.3929,550780.29,0.0,0.0,0
15m,1770637500.0,1.3929,1.3936,1.3878,1.3933,308792.84,0.0,0.0,0
15m,1770638400.0,1.3933,1.4089,1.3931,1.4065,929285.88,0.0,0.0,0
15m,1770639300.0,1.4065,1.4067,1.402,1.4041,529512.56,0.0,0.0,0
15m,1770640200.0,1.4041,1.4147,1.4004,1.4104,501567.78,0.0,0.0,0
15m,1770641100.0,1.4104,1.4109,1.4054,1.4084,374748.39,0.0,0.0,0
15m,1770642000.0,1.4084,1.4124,1.4045,1.4097,412583.85,0.0,0.0,0
15m,1770642900.0,1.4097,1.41,1.4038,1.4061,308488.28,0.0,0.0,0
15m,1770643800.0,1.4061,1.4065,1.4002,1.4011,408879.59,0.0,0.0,0
15m,1770644700.0,1.4011,1.4031,1.3953,1.3957,759570.93,0.0,0.0,0
15m,1770645600.0,1.3957,1.4043,1.3952,1.4025,836077.9,0.0,0.0,0
15m,1770646500.0,1.4025,1.4096,1.3966,1.4071,1453530.37,0.0,0.0,0
15m,1770647400.0,1.4071,1.4377,1.4014,1.4266,2051036.65,0.0,0.0,0
15m,1770648300.0,1.4266,1.4383,1.4254,1.4307,1011842.59,0.0,0.0,0
15m,1770649200.0,1.4307,1.4448,1.4294,1.4322,1006833.09,0.0,0.0,0
15m,1770650100.0,1.4322,1.4351,1.4206,1.4247,814424.1,0.0,0.0,0
15m,1770651000.0,1.4247,1.4497,1.4247,1.4453,916843.9,0.0,0.0,0
15m,1770651900.0,1.4453,1.4493,1.4377,1.4462,799541.54,0.0,0.0,0
15m,1770652800.0,1.4462,1.4497,1.4363,1.4385,489089.92,0.0,0.0,0
15m,1770653700.0,1.4385,1.4489,1.4363,1.4478,599571.82,0.0,0.0,0
15m,1770654600.0,1.4478,1.454,1.4419,1.4524,807002.39,0.0,0.0,0
15m,1770655500.0,1.4524,1.4643,1.4501,1.4515,1042758.85,0.0,0.0,0
15m,1770656400.0,1.4515,1.454,1.4339,1.436,676719.3,0.0,0.0,0
15m,1770657300.0,1.436,1.4409,1.4336,1.4383,641267.85,0.0,0.0,0
15m,1770658200.0,1.4383,1.4563,1.4377,1.4532,1196586.61,0.0,0.0,0
15m,1770659100.0,1.4532,1.4554,1.4454,1.4505,677053.66,0.0,0.0,0
15m,1770660000.0,1.4505,1.4592,1.4436,1.4451,519107.26,0.0,0.0,0
15m,1770660900.0,1.4451,1.4467,1.437,1.442,698386.19,0.0,0.0,0
15m,1770661800.0,1.442,1.4459,1.439,1.4433,311331.7,0.0,0.0,0
15m,1770662700.0,1.4433,1.4474,1.4382,1.4435,205352.7,0.0,0.0,0
15m,1770663600.0,1.4435,1.4491,1.4415,1.4456,251164.13,0.0,0.0,0
15m,1770664500.0,1.4456,1.4478,1.4428,1.4463,199416.08,0.0,0.0,0
15m,1770665400.0,1.4463,1.4523,1.4453,1.4496,553481.09,0.0,0.0,0
15m,1770666300.0,1.4496,1.4557,1.4492,1.453,458644.44,0.0,0.0,0
15m,1770667200.0,1.453,1.4575,1.4497,1.4512,269388.64,0.0,0.0,0
15m,1770668100.0,1.4512,1.4521,1.4441,1.446,169068.89,0.0,0.0,0
15m,1770669000.0,1.446,1.4534,1.445,1.4527,206057.02,0.0,0.0,0
15m,1770669900.0,1.4527,1.4568,1.4507,1.4545,330906.54,0.0,0.0,0
15m,1770670800.0,1.4545,1.4587,1.4478,1.448,266420.81,0.0,0.0,0
15m,1770671700.0,1.448,1.4559,1.4447,1.4519,277053.16,0.0,0.0,0
15m,1770672600.0,1.4519,1.4523,1.44,1.4436,384218.47,0.0,0.0,0
15m,1770673500.0,1.4436,1.4574,1.4391,1.4511,419740.2,0.0,0.0,0
15m,1770674400.0,1.4511,1.4523,1.4474,1.451,314712.7,0.0,0.0,0
15m,1770675300.0,1.451,1.451,1.4455,1.4482,268330.38,0.0,0.0,0
15m,1770676200.0,1.4482,1.4499,1.4456,1.447,119664.08,0.0,0.0,0
15m,1770677100.0,1.447,1.4491,1.4432,1.4444,267989.4,0.0,0.0,0
15m,1770678000.0,1.4444,1.4489,1.4413,1.4437,190928.3,0.0,0.0,0
15m,1770678900.0,1.4437,1.4446,1.4394,1.4406,237130.67,0.0,0.0,0
15m,1770679800.0,1.4406,1.4438,1.4399,1.442,175914.68,0.0,0.0,0
15m,1770680700.0,1.442,1.442,1.435,1.4368,342836.71,0.0,0.0,0
15m,1770681600.0,1.4368,1.4415,1.4358,1.4415,456877.62,0.0,0.0,0
15m,1770682500.0,1.4415,1.4418,1.4364,1.4385,207360.75,0.0,0.0,0
15m,1770683400.0,1.4385,1.4418,1.436,1.4386,182126.0,0.0,0.0,0
15m,1770684300.0,1.4386,1.4395,1.4338,1.4369,230839.01,0.0,0.0,0
15m,1770685200.0,1.4369,1.4469,1.4364,1.4457,263045.53,0.0,0.0,0
15m,1770686100.0,1.4457,1.4531,1.4436,1.4506,564253.26,0.0,0.0,0
15m,1770687000.0,1.4506,1.4517,1.4461,1.4487,186402.89,0.0,0.0,0
15m,1770687900.0,1.4487,1.4503,1.4457,1.4481,109072.68,0.0,0.0,0
15m,1770688800.0,1.4481,1.4485,1.4438,1.4461,141380.42,0.0,0.0,0
15m,1770689700.0,1.4461,1.4495,1.4444,1.4444,124305.83,0.0,0.0,0
15m,1770690600.0,1.4444,1.4479,1.444,1.4444,166571.31,0.0,0.0,0
15m,1770691500.0,1.4444,1.448,1.4429,1.4471,168749.44,0.0,0.0,0
15m,1770692400.0,1.4471,1.4508,1.4411,1.4481,268055.44,0.0,0.0,0
15m,1770693300.0,1.4481,1.4483,1.4368,1.4373,437107.89,0.0,0.0,0
15m,1770694200.0,1.4373,1.4373,1.4279,1.4323,854821.37,0.0,0.0,0
15m,1770695100.0,1.4323,1.4361,1.4317,1.4351,323427.06,0.0,0.0,0
15m,1770696000.0,1.4351,1.4502,1.4345,1.4498,676535.2,0.0,0.0,0
15m,1770696900.0,1.4498,1.4523,1.4425,1.4477,1526807.84,0.0,0.0,0
15m,1770697800.0,1.4477,1.4483,1.4433,1.4452,134007.19,0.0,0.0,0
15m,1770698700.0,1.4452,1.4503,1.4438,1.4475,255319.37,0.0,0.0,0
15m,1770699600.0,1.4475,1.4484,1.445,1.4467,229079.57,0.0,0.0,0
15m,1770700500.0,1.4467,1.4468,1.4421,1.4428,281898.23,0.0,0.0,0
15m,1770701400.0,1.4428,1.449,1.4399,1.4412,442131.23,0.0,0.0,0
15m,1770702300.0,1.4412,1.4423,1.437,1.4421,366633.49,0.0,0.0,0
15m,1770703200.0,1.4421,1.4423,1.4381,1.4401,427116.33,0.0,0.0,0
15m,1770704100.0,1.4401,1.4414,1.4321,1.4341,368755.96,0.0,0.0,0
15m,1770705000.0,1.4341,1.4369,1.4284,1.4297,533171.7,0.0,0.0,0
15m,1770705900.0,1.4297,1.4297,1.4143,1.4203,1156169.13,0.0,0.0,0
15m,1770706800.0,1.4203,1.4283,1.42,1.4248,363411.78,0.0,0.0,0
15m,1770707700.0,1.4248,1.4251,1.4202,1.4251,134820.69,0.0,0.0,0
15m,1770708600.0,1.4251,1.4266,1.4221,1.4231,106245.05,0.0,0.0,0
15m,1770709500.0,1.4231,1.4244,1.4204,1.4219,154651.72,0.0,0.0,0
15m,1770710400.0,1.4219,1.4236,1.4169,1.4183,185104.49,0.0,0.0,0
15m,1770711300.0,1.4183,1.4274,1.4148,1.4246,229343.54,0.0,0.0,0
15m,1770712200.0,1.4246,1.4271,1.4197,1.424,127002.46,0.0,0.0,0
15m,1770713100.0,1.424,1.4328,1.4237,1.4294,144633.92,0.0,0.0,0
15m,1770714000.0,1.4294,1.4359,1.428,1.4304,276585.21,0.0,0.0,0
15m,1770714900.0,1.4304,1.4321,1.4279,1.4289,189801.97,0.0,0.0,0
15m,1770715800.0,1.4289,1.4309,1.4262,1.4275,386030.11,0.0,0.0,0
15m,1770716700.0,1.4275,1.4287,1.417,1.4212,527305.99,0.0,0.0,0
15m,1770717600.0,1.4212,1.4223,1.4183,1.421,253449.88,0.0,0.0,0
15m,1770718500.0,1.421,1.4237,1.4175,1.4231,256866.47,0.0,0.0,0
15m,1770719400.0,1.4231,1.4231,1.4167,1.4177,383590.75,0.0,0.0,0
15m,1770720300.0,1.4177,1.4193,1.4148,1.416,322717.7,0.0,0.0,0
15m,1770721200.0,1.416,1.4164,1.4119,1.4153,679212.47,0.0,0.0,0
15m,1770722100.0,1.4153,1.4179,1.4138,1.4159,1131130.98,0.0,0.0,0
15m,1770723000.0,1.4159,1.4197,1.4077,1.4114,575432.08,0.0,0.0,0
15m,1770723900.0,1.4114,1.4144,1.4065,1.4081,481768.06,0.0,0.0,0
15m,1770724800.0,1.4081,1.4138,1.4062,1.4067,611007.78,0.0,0.0,0
15m,1770725700.0,1.4067,1.4119,1.406,1.4116,197299.25,0.0,0.0,0
15m,1770726600.0,1.4116,1.4136,1.4066,1.4081,307222.48,0.0,0.0,0
15m,1770727500.0,1.4081,1.4106,1.4055,1.409,255613.76,0.0,0.0,0
15m,1770728400.0,1.409,1.4096,1.4031,1.4073,496447.46,0.0,0.0,0
15m,1770729300.0,1.4073,1.4121,1.4059,1.4095,279151.38,0.0,0.0,0
15m,1770730200.0,1.4095,1.4173,1.4075,1.4165,529652.25,0.0,0.0,0
15m,1770731100.0,1.4165,1.417,1.4118,1.4152,374292.72,0.0,0.0,0
15m,1770732000.0,1.4152,1.416,1.4111,1.4136,390633.37,0.0,0.0,0
15m,1770732900.0,1.4136,1.426,1.4132,1.4138,646267.62,0.0,0.0,0
15m,1770733800.0,1.4138,1.4197,1.3935,1.401,1394065.1,0.0,0.0,0
15m,1770734700.0,1.401,1.4069,1.3933,1.4028,1235582.29,0.0,0.0,0
15m,1770735600.0,1.4028,1.414,1.3976,1.4019,591091.28,0.0,0.0,0
15m,1770736500.0,1.4019,1.4133,1.3987,1.409,487709.75,0.0,0.0,0
15m,1770737400.0,1.409,1.4134,1.4041,1.4094,369207.05,0.0,0.0,0
15m,1770738300.0,1.4094,1.4131,1.405,1.4071,267874.88,0.0,0.0,0
15m,1770739200.0,1.4071,1.4178,1.3999,1.4166,366160.09,0.0,0.0,0
15m,1770740100.0,1.4166,1.4185,1.4081,1.4123,217253.85,0.0,0.0,0
15m,1770741000.0,1.4123,1.4204,1.4099,1.4182,303800.22,0.0,0.0,0
15m,1770741900.0,1.4182,1.4198,1.4124,1.416,221634.71,0.0,0.0,0
15m,1770742800.0,1.416,1.4204,1.4135,1.4166,203243.28,0.0,0.0,0
15m,1770743700.0,1.4166,1.4238,1.4145,1.4221,722198.88,0.0,0.0,0
15m,1770744600.0,1.4221,1.4293,1.42,1.425,568887.36,0.0,0.0,0
15m,1770745500.0,1.425,1.4269,1.4217,1.4248,121489.87,0.0,0.0,0
15m,1770746400.0,1.4248,1.426,1.4166,1.4171,214388.5,0.0,0.0,0
15m,1770747300.0,1.4171,1.4205,1.4023,1.403,392296.41,0.0,0.0,0
