timeframe,open_time,open,high,low,close,volume,buy_volume,sell_volume,tick_count
15m,1743951600.0,2.0925,2.0927,2.0757,2.0818,784291.74,0.0,0.0,0
15m,1743952500.0,2.0818,2.0843,2.0735,2.0745,207963.97,0.0,0.0,0
15m,1743953400.0,2.0745,2.0826,2.0743,2.0814,115527.73,0.0,0.0,0
15m,1743954300.0,2.0814,2.0831,2.0724,2.0745,536305.03,0.0,0.0,0
15m,1743955200.0,2.0745,2.0745,2.0646,2.067,247537.18,0.0,0.0,0
15m,1743956100.0,2.067,2.0754,2.0633,2.0715,389251.84,0.0,0.0,0
15m,1743957000.0,2.0715,2.0744,2.061,2.0618,181109.44,0.0,0.0,0
15m,1743957900.0,2.0618,2.0665,2.057,2.0592,565426.45,0.0,0.0,0
15m,1743958800.0,2.0592,2.0649,2.052,2.053,636847.36,0.0,0.0,0
15m,1743959700.0,2.053,2.064,2.046,2.0535,556806.77,0.0,0.0,0
15m,1743960600.0,2.0535,2.0536,2.0322,2.0367,1169858.16,0.0,0.0,0
15m,1743961500.0,2.0367,2.057,2.0262,2.0335,1571768.98,0.0,0.0,0
15m,1743962400.0,2.0335,2.0371,2.0184,2.0334,1832903.52,0.0,0.0,0
15m,1743963300.0,2.0334,2.0334,2.0008,2.0008,2718151.56,0.0,0.0,0
15m,1743964200.0,2.0008,2.0141,1.9948,1.9948,2291157.69,0.0,0.0,0
15m,1743965100.0,1.9948,2.0098,1.9751,1.9956,2473789.19,0.0,0.0,0
15m,1743966000.0,1.9956,2.0095,1.9781,1.9938,1949384.53,0.0,0.0,0
15m,1743966900.0,1.9938,2.0097,1.9863,1.9993,1209168.65,0.0,0.0,0
15m,1743967800.0,1.9993,2.006,1.99,1.9936,939499.42,0.0,0.0,0
15m,1743968700.0,1.9936,2.0016,1.9802,1.9953,849415.71,0.0,0.0,0
15m,1743969600.0,1.9953,2.0041,1.99,1.9915,1237205.27,0.0,0.0,0
15m,1743970500.0,1.9915,1.9951,1.9832,1.9889,801172.28,0.0,0.0,0
15m,1743971400.0,1.9889,1.991,1.9395,1.9806,5948175.35,0.0,0.0,0
15m,1743972300.0,1.9806,1.9815,1.9378,1.9488,2668337.37,0.0,0.0,0
15m,1743973200.0,1.9488,1.9774,1.9437,1.9746,2135839.28,0.0,0.0,0
15m,1743974100.0,1.9746,1.9957,1.9726,1.9752,1518529.15,0.0,0.0,0
15m,1743975000.0,1.9752,1.9782,1.9615,1.9625,857434.83,0.0,0.0,0
15m,1743975900.0,1.9625,1.9765,1.9503,1.9541,759901.98,0.0,0.0,0
15m,1743976800.0,1.9541,1.9787,1.9337,1.9707,6802724.37,0.0,0.0,0
15m,1743977700.0,1.9707,1.9742,1.947,1.96,1546643.0,0.0,0.0,0
15m,1743978600.0,1.96,1.9602,1.9144,1.9152,2899584.57,0.0,0.0,0
15m,1743979500.0,1.9152,1.9284,1.9058,1.9161,2586657.5,0.0,0.0,0
15m,1743980400.0,1.9161,1.9223,1.8925,1.9104,3423415.63,0.0,0.0,0
15m,1743981300.0,1.9104,1.9129,1.8621,1.8676,5003700.77,0.0,0.0,0
15m,1743982200.0,1.8676,1.9264,1.8665,1.9264,3429673.54,0.0,0.0,0
15m,1743983100.0,1.9264,1.9336,1.9102,1.9217,2070515.14,0.0,0.0,0
15m,1743984000.0,1.9217,1.9301,1.8864,1.8866,2574869.57,0.0,0.0,0
15m,1743984900.0,1.8866,1.9149,1.8866,1.9134,1387206.91,0.0,0.0,0
15m,1743985800.0,1.9134,1.9139,1.8919,1.8981,1034018.75,0.0,0.0,0
15m,1743986700.0,1.8981,1.904,1.873,1.9006,1464553.21,0.0,0.0,0
15m,1743987600.0,1.9006,1.931,1.9006,1.9302,1449241.93,0.0,0.0,0
15m,1743988500.0,1.9302,1.9542,1.9214,1.937,1827409.63,0.0,0.0,0
15m,1743989400.0,1.937,1.9427,1.912,1.9195,1166285.96,0.0,0.0,0
15m,1743990300.0,1.9195,1.9358,1.9166,1.9336,1048230.3,0.0,0.0,0
15m,1743991200.0,1.9336,1.9395,1.9237,1.9333,1190790.72,0.0,0.0,0
15m,1743992100.0,1.9333,1.9395,1.9077,1.9095,1380374.39,0.0,0.0,0
15m,1743993000.0,1.9095,1.9161,1.9005,1.9017,742371.04,0.0,0.0,0
15m,1743993900.0,1.9017,1.9122,1.8932,1.8949,515844.29,0.0,0.0,0
15m,1743994800.0,1.8949,1.898,1.8723,1.8723,1221851.41,0.0,0.0,0
15m,1743995700.0,1.8723,1.8844,1.8606,1.8774,1521675.28,0.0,0.0,0
15m,1743996600.0,1.8774,1.8774,1.8,1.8019,5978650.18,0.0,0.0,0
15m,1743997500.0,1.8019,1.8247,1.8006,1.8232,1894700.47,0.0,0.0,0
15m,1743998400.0,1.8232,1.8377,1.8039,1.8147,1512047.85,0.0,0.0,0
15m,1743999300.0,1.8147,1.8345,1.8041,1.8234,1638827.64,0.0,0.0,0
15m,1744000200.0,1.8234,1.8271,1.7877,1.7883,3686051.41,0.0,0.0,0
15m,1744001100.0,1.7883,1.8088,1.7793,1.8032,3775022.66,0.0,0.0,0
15m,1744002000.0,1.8032,1.8193,1.7825,1.8066,2073467.2,0.0,0.0,0
15m,1744002900.0,1.8066,1.8141,1.7948,1.7962,1250217.33,0.0,0.0,0
15m,1744003800.0,1.7962,1.806,1.7567,1.7681,3801093.93,0.0,0.0,0
15m,1744004700.0,1.7681,1.7687,1.7503,1.7635,3604648.66,0.0,0.0,0
15m,1744005600.0,1.7635,1.7836,1.7584,1.7608,2551732.96,0.0,0.0,0
15m,1744006500.0,1.7608,1.7645,1.6775,1.6817,8209963.45,0.0,0.0,0
15m,1744007400.0,1.6817,1.7007,1.6547,1.6572,8049523.71,0.0,0.0,0
15m,1744008300.0,1.6572,1.6787,1.6129,1.6549,18646936.7,0.0,0.0,0
15m,1744009200.0,1.6549,1.698,1.6507,1.6841,8169538.59,0.0,0.0,0
15m,1744010100.0,1.6841,1.7118,1.6734,1.6783,4741399.79,0.0,0.0,0
15m,1744011000.0,1.6783,1.7073,1.6677,1.6956,3132333.28,0.0,0.0,0
15m,1744011900.0,1.6956,1.704,1.6766,1.6787,1931862.71,0.0,0.0,0
15m,1744012800.0,1.6787,1.7055,1.6739,1.6992,2917483.15,0.0,0.0,0
15m,1744013700.0,1.6992,1.7482,1.6969,1.7448,4566763.14,0.0,0.0,0
15m,1744014600.0,1.7448,1.7972,1.736,1.786,4153871.91,0.0,0.0,0
15m,1744015500.0,1.786,1.7933,1.7629,1.7657,2959158.07,0.0,0.0,0
15m,1744016400.0,1.7657,1.7795,1.7521,1.7521,2225551.05,0.0,0.0,0
15m,1744017300.0,1.7521,1.7678,1.7393,1.7607,1631417.46,0.0,0.0,0
15m,1744018200.0,1.7607,1.7755,1.753,1.7747,1191054.71,0.0,0.0,0
15m,1744019100.0,1.7747,1.7873,1.7455,1.7516,1629931.08,0.0,0.0,0
15m,1744020000.0,1.7516,1.7825,1.7463,1.7825,1602221.96,0.0,0.0,0
15m,1744020900.0,1.7825,1.8154,1.7815,1.7959,3795154.61,0.0,0.0,0
15m,1744021800.0,1.7959,1.8062,1.7833,1.7962,2164641.9,0.0,0.0,0
15m,1744022700.0,1.7962,1.7989,1.7758,1.7822,980997.63,0.0,0.0,0
15m,1744023600.0,1.7822,1.8093,1.7789,1.7946,1560377.79,0.0,0.0,0
15m,1744024500.0,1.7946,1.7972,1.7796,1.7862,1181079.8,0.0,0.0,0
15m,1744025400.0,1.7862,1.7869,1.7498,1.7568,2247904.78,0.0,0.0,0
15m,1744026300.0,1.7568,1.768,1.7488,1.7653,1378148.35,0.0,0.0,0
15m,1744027200.0,1.7653,1.7741,1.7469,1.7652,1179743.21,0.0,0.0,0
15m,1744028100.0,1.7652,1.8045,1.7562,1.7998,4896568.78,0.0,0.0,0
15m,1744029000.0,1.7998,1.81,1.7677,1.7741,4651061.34,0.0,0.0,0
15m,1744029900.0,1.7741,1.8088,1.7625,1.7972,2423101.16,0.0,0.0,0
15m,1744030800.0,1.7972,1.8122,1.7866,1.7908,2298718.75,0.0,0.0,0
15m,1744031700.0,1.7908,1.7989,1.7782,1.7814,1528675.99,0.0,0.0,0
15m,1744032600.0,1.7814,1.8059,1.7478,1.7578,4747366.88,0.0,0.0,0
15m,1744033500.0,1.7578,1.8841,1.7519,1.8707,24440039.57,0.0,0.0,0
15m,1744034400.0,1.8707,1.9583,1.8578,1.9373,20398459.95,0.0,0.0,0
15m,1744035300.0,1.9373,2.0073,1.8671,1.8791,39425484.79,0.0,0.0,0
15m,1744036200.0,1.8791,1.9261,1.8505,1.8725,15731589.2,0.0,0.0,0
15m,1744037100.0,1.8725,1.9041,1.8587,1.8924,5580502.98,0.0,0.0,0
15m,1744038000.0,1.8924,1.9128,1.8602,1.8633,4070407.15,0.0,0.0,0
15m,1744038900.0,1.8633,1.8826,1.8442,1.8595,7548309.26,0.0,0.0,0
15m,1744039800.0,1.8595,1.8973,1.8595,1.8942,2254883.81,0.0,0.0,0
15m,1744040700.0,1.8942,1.8958,1.8708,1.8745,1761212.74,0.0,0.0,0
15m,1744041600.0,1.8745,1.8799,1.8598,1.8735,1806302.05,0.0,0.0,0
15m,1744042500.0,1.8735,1.877,1.8513,1.8759,1376687.37,0.0,0.0,0
15m,1744043400.0,1.8759,1.8889,1.8619,1.8675,956667.59,0.0,0.0,0
15m,1744044300.0,1.8675,1.8676,1.8375,1.8416,2052906.14,0.0,0.0,0
15m,1744045200.0,1.8416,1.8849,1.8412,1.8808,3815736.71,0.0,0.0,0
15m,1744046100.0,1.8808,1.8929,1.8707,1.8912,1631175.95,0.0,0.0,0
15m,1744047000.0,1.8912,1.9177,1.8849,1.9151,2017473.98,0.0,0.0,0
15m,1744047900.0,1.9151,1.9247,1.9031,1.9137,1838634.89,0.0,0.0,0
15m,1744048800.0,1.9137,1.9176,1.8999,1.9015,1206385.51,0.0,0.0,0
15m,1744049700.0,1.9015,1.9221,1.8935,1.8942,1369428.98,0.0,0.0,0
15m,1744050600.0,1.8942,1.9194,1.8885,1.9146,1036178.27,0.0,0.0,0
15m,1744051500.0,1.9146,1.9241,1.8894,1.8909,1044422.5,0.0,0.0,0
15m,1744052400.0,1.8909,1.9118,1.8813,1.8905,1318487.35,0.0,0.0,0
15m,1744053300.0,1.8905,1.9054,1.8829,1.8888,1137383.62,0.0,0.0,0
15m,1744054200.0,1.8888,1.9205,1.8875,1.8952,1107735.05,0.0,0.0,0
15m,1744055100.0,1.8952,1.9077,1.8847,1.889,968393.45,0.0,0.0,0
15m,1744056000.0,1.889,1.9107,1.8886,1.9012,675283.69,0.0,0.0,0
15m,1744056900.0,1.9012,1.9215,1.9012,1.9203,819160.17,0.0,0.0,0
15m,1744057800.0,1.9203,1.95,1.9203,1.9472,2043178.95,0.0,0.0,0
15m,1744058700.0,1.9472,1.9486,1.9232,1.9309,738687.42,0.0,0.0,0
15m,1744059600.0,1.9309,1.9331,1.9137,1.9218,846062.26,0.0,0.0,0
15m,1744060500.0,1.9218,1.9287,1.9037,1.9117,949091.63,0.0,0.0,0
15m,1744061400.0,1.9117,1.9125,1.8983,1.9061,927359.23,0.0,0.0,0
15m,1744062300.0,1.9061,1.9318,1.9061,1.9109,573816.6,0.0,0.0,0
15m,1744063200.0,1.9109,1.9357,1.9106,1.9318,531374.36,0.0,0.0,0
15m,1744064100.0,1.9318,1.9477,1.9312,1.9407,822224.59,0.0,0.0,0
15m,1744065000.0,1.9407,1.9407,1.9284,1.9384,433808.73,0.0,0.0,0
15m,1744065900.0,1.9384,1.9414,1.9267,1.9308,672332.68,0.0,0.0,0
15m,1744066800.0,1.9308,1.9352,1.9209,1.924,605572.28,0.0,0.0,0
15m,1744067700.0,1.924,1.9247,1.9074,1.9107,930316.0,0.0,0.0,0
15m,1744068600.0,1.9107,1.9152,1.8958,1.8994,797300.39,0.0,0.0,0
15m,1744069500.0,1.8994,1.9078,1.895,1.8985,413991.03,0.0,0.0,0
15m,1744070400.0,1.8985,1.9085,1.8897,1.9043,698168.31,0.0,0.0,0
15m,1744071300.0,1.9043,1.9091,1.8888,1.8891,1326509.92,0.0,0.0,0
15m,1744072200.0,1.8891,1.8902,1.8694,1.8839,1788018.04,0.0,0.0,0
15m,1744073100.0,1.8839,1.8847,1.8621,1.8669,1534428.9,0.0,0.0,0
15m,1744074000.0,1.8669,1.8814,1.8601,1.8763,1176007.36,0.0,0.0,0
15m,1744074900.0,1.8763,1.8993,1.8676,1.8958,753708.97,0.0,0.0,0
15m,1744075800.0,1.8958,1.9237,1.8902,1.9161,898069.3,0.0,0.0,0
15m,1744076700.0,1.9161,1.9245,1.9067,1.9194,883582.54,0.0,0.0,0
15m,1744077600.0,1.9194,1.9354,1.9115,1.928,1010765.98,0.0,0.0,0
15m,1744078500.0,1.928,1.9335,1.9247,1.9254,773005.62,0.0,0.0,0
15m,1744079400.0,1.9254,1.9254,1.9131,1.9152,625793.6,0.0,0.0,0
15m,1744080300.0,1.9152,1.9193,1.9099,1.9121,457574.71,0.0,0.0,0
15m,1744081200.0,1.9121,1.9227,1.9092,1.9179,497333.5,0.0,0.0,0
15m,1744082100.0,1.9179,1.9181,1.9023,1.9149,585812.97,0.0,0.0,0
15m,1744083000.0,1.9149,1.9157,1.9006,1.9016,394613.14,0.0,0.0,0
15m,1744083900.0,1.9016,1.9053,1.8971,1.9044,233552.33,0.0,0.0,0
15m,1744084800.0,1.9044,1.9091,1.896,1.9066,385059.88,0.0,0.0,0
15m,1744085700.0,1.9066,1.9146,1.9004,1.9125,348498.96,0.0,0.0,0
15m,1744086600.0,1.9125,1.9187,1.9026,1.9111,352135.02,0.0,0.0,0
15m,1744087500.0,1.9111,1.9187,1.9052,1.9164,378690.86,0.0,0.0,0
15m,1744088400.0,1.9164,1.9191,1.8936,1.8968,552372.31,0.0,0.0,0
15m,1744089300.0,1.8968,1.899,1.8808,1.8815,746103.32,0.0,0.0,0
15m,1744090200.0,1.8815,1.8926,1.8802,1.8864,707239.66,0.0,0.0,0
15m,1744091100.0,1.8864,1.895,1.884,1.894,616086.69,0.0,0.0,0
15m,1744092000.0,1.894,1.894,1.8661,1.8714,1388784.66,0.0,0.0,0
15m,1744092900.0,1.8714,1.8762,1.8669,1.872,353224.48,0.0,0.0,0
15m,1744093800.0,1.872,1.8755,1.8644,1.8681,901541.39,0.0,0.0,0
15m,1744094700.0,1.8681,1.8698,1.8577,1.8604,758108.33,0.0,0.0,0
15m,1744095600.0,1.8604,1.8646,1.8481,1.8575,668676.72,0.0,0.0,0
15m,1744096500.0,1.8575,1.8697,1.8508,1.8663,1464441.6,0.0,0.0,0
15m,1744097400.0,1.8663,1.8698,1.8601,1.8652,648133.53,0.0,0.0,0
15m,1744098300.0,1.8652,1.8708,1.8541,1.8679,402870.18,0.0,0.0,0
15m,1744099200.0,1.8679,1.87,1.854,1.8552,531010.45,0.0,0.0,0
15m,1744100100.0,1.8552,1.8614,1.8511,1.8569,583805.99,0.0,0.0,0
15m,1744101000.0,1.8569,1.8696,1.8569,1.8683,502780.05,0.0,0.0,0
15m,1744101900.0,1.8683,1.8746,1.8634,1.8733,678774.11,0.0,0.0,0
15m,1744102800.0,1.8733,1.8789,1.8673,1.8758,970981.23,0.0,0.0,0
15m,1744103700.0,1.8758,1.8767,1.865,1.8651,350729.77,0.0,0.0,0
15m,1744104600.0,1.8651,1.8887,1.8651,1.8836,727674.56,0.0,0.0,0
15m,1744105500.0,1.8836,1.8859,1.8744,1.8755,379725.9,0.0,0.0,0
15m,1744106400.0,1.8755,1.886,1.8719,1.8794,282991.45,0.0,0.0,0
15m,1744107300.0,1.8794,1.8876,1.878,1.8839,421881.38,0.0,0.0,0
15m,1744108200.0,1.8839,1.8963,1.881,1.8885,768736.21,0.0,0.0,0
15m,1744109100.0,1.8885,1.8941,1.8859,1.892,586851.73,0.0,0.0,0
15m,1744110000.0,1.892,1.9042,1.8865,1.899,898887.12,0.0,0.0,0
15m,1744110900.0,1.899,1.917,1.8956,1.9168,711362.59,0.0,0.0,0
15m,1744111800.0,1.9168,1.9332,1.9157,1.9267,1326859.34,0.0,0.0,0
15m,1744112700.0,1.9267,1.9702,1.9267,1.959,4252676.26,0.0,0.0,0
15m,1744113600.0,1.959,1.9732,1.9454,1.9545,3371495.91,0.0,0.0,0
15m,1744114500.0,1.9545,1.9558,1.9348,1.9422,1469654.54,0.0,0.0,0
15m,1744115400.0,1.9422,1.9455,1.9268,1.9311,809209.08,0.0,0.0,0
15m,1744116300.0,1.9311,1.9601,1.9306,1.9526,835144.9,0.0,0.0,0
15m,1744117200.0,1.9526,1.9664,1.9436,1.9546,1684675.77,0.0,0.0,0
15m,1744118100.0,1.9546,1.9653,1.9489,1.9613,1237174.95,0.0,0.0,0
15m,1744119000.0,1.9613,1.9752,1.9376,1.9533,2236332.12,0.0,0.0,0
15m,1744119900.0,1.9533,1.9619,1.9399,1.9516,1124575.69,0.0,0.0,0
15m,1744120800.0,1.9516,1.9674,1.9464,1.9493,1482168.86,0.0,0.0,0
15m,1744121700.0,1.9493,1.9561,1.9289,1.9327,1704455.75,0.0,0.0,0
15m,1744122600.0,1.9327,1.9396,1.9185,1.9206,2629267.49,0.0,0.0,0
15m,1744123500.0,1.9206,1.9263,1.8981,1.8986,2067723.32,0.0,0.0,0
15m,1744124400.0,1.8986,1.9095,1.8945,1.8982,1157657.96,0.0,0.0,0
15m,1744125300.0,1.8982,1.9056,1.8907,1.9,1049529.16,0.0,0.0,0
15m,1744126200.0,1.9,1.9162,1.8991,1.9107,1603400.16,0.0,0.0,0
15m,1744127100.0,1.9107,1.9137,1.8955,1.9046,563104.08,0.0,0.0,0
15m,1744128000.0,1.9046,1.9096,1.8908,1.8914,756781.15,0.0,0.0,0
15m,1744128900.0,1.8914,1.8971,1.8767,1.8931,2060092.95,0.0,0.0,0
15m,1744129800.0,1.8931,1.8996,1.8633,1.8661,1322843.7,0.0,0.0,0
15m,1744130700.0,1.8661,1.8732,1.8558,1.8636,1590970.62,0.0,0.0,0
15m,1744131600.0,1.8636,1.8684,1.8373,1.8454,1719475.81,0.0,0.0,0
15m,1744132500.0,1.8454,1.8489,1.8059,1.8106,2044935.39,0.0,0.0,0
15m,1744133400.0,1.8106,1.8606,1.8088,1.8486,2914115.1,0.0,0.0,0
15m,1744134300.0,1.8486,1.8681,1.8336,1.8639,2562320.66,0.0,0.0,0
15m,1744135200.0,1.8639,1.87,1.8463,1.8484,1128706.5,0.0,0.0,0
15m,1744136100.0,1.8484,1.8761,1.8477,1.8595,952366.99,0.0,0.0,0
15m,1744137000.0,1.8595,1.8815,1.8538,1.8538,1367796.21,0.0,0.0,0
15m,1744137900.0,1.8538,1.8612,1.8488,1.8517,576078.09,0.0,0.0,0
15m,1744138800.0,1.8517,1.8573,1.8295,1.8322,2128353.08,0.0,0.0,0
15m,1744139700.0,1.8322,1.8408,1.8229,1.8356,1259707.78,0.0,0.0,0
15m,1744140600.0,1.8356,1.8363,1.8115,1.8125,1000490.7,0.0,0.0,0
15m,1744141500.0,1.8125,1.8362,1.8111,1.8255,1522328.45,0.0,0.0,0
15m,1744142400.0,1.8255,1.8324,1.8109,1.8209,934404.29,0.0,0.0,0
15m,1744143300.0,1.8209,1.8319,1.8104,1.816,582823.92,0.0,0.0,0
15m,1744144200.0,1.816,1.8434,1.8157,1.8393,749482.57,0.0,0.0,0
15m,1744145100.0,1.8393,1.8411,1.8271,1.8328,434294.08,0.0,0.0,0
15m,1744146000.0,1.8328,1.8397,1.8152,1.821,601997.27,0.0,0.0,0
15m,1744146900.0,1.821,1.8228,1.8015,1.8024,1018287.07,0.0,0.0,0
15m,1744147800.0,1.8024,1.8227,1.7965,1.8201,843307.52,0.0,0.0,0
15m,1744148700.0,1.8201,1.8273,1.815,1.8271,209904.57,0.0,0.0,0
15m,1744149600.0,1.8271,1.8281,1.7984,1.8092,649660.08,0.0,0.0,0
15m,1744150500.0,1.8092,1.8203,1.8007,1.8082,763310.17,0.0,0.0,0
15m,1744151400.0,1.8082,1.811,1.7774,1.7925,1555670.26,0.0,0.0,0
15m,1744152300.0,1.7925,1.8061,1.7856,1.8039,1247966.62,0.0,0.0,0
15m,1744153200.0,1.8039,1.8063,1.7885,1.7903,713121.41,0.0,0.0,0
15m,1744154100.0,1.7903,1.7981,1.78,1.7911,811629.29,0.0,0.0,0
15m,1744155000.0,1.7911,1.8005,1.7888,1.7895,467627.81,0.0,0.0,0
15m,1744155900.0,1.7895,1.7999,1.786,1.7964,489738.65,0.0,0.0,0
15m,1744156800.0,1.7964,1.8107,1.7787,1.8059,1371460.14,0.0,0.0,0
15m,1744157700.0,1.8059,1.8077,1.7905,1.803,1144436.0,0.0,0.0,0
15m,1744158600.0,1.803,1.8131,1.778,1.7916,843467.75,0.0,0.0,0
15m,1744159500.0,1.7916,1.7998,1.7755,1.784,1788527.42,0.0,0.0,0
15m,1744160400.0,1.784,1.7867,1.7368,1.7382,3236670.99,0.0,0.0,0
15m,1744161300.0,1.7382,1.7514,1.7218,1.7256,3042282.51,0.0,0.0,0
15m,1744162200.0,1.7256,1.7722,1.7249,1.7567,2165940.8,0.0,0.0,0
15m,1744163100.0,1.7567,1.7872,1.7541,1.7797,1560863.2,0.0,0.0,0
15m,1744164000.0,1.7797,1.7955,1.7785,1.7859,1171916.5,0.0,0.0,0
15m,1744164900.0,1.7859,1.79,1.7691,1.7768,1137288.94,0.0,0.0,0
15m,1744165800.0,1.7768,1.7925,1.7712,1.7724,716662.91,0.0,0.0,0
15m,1744166700.0,1.7724,1.7812,1.7642,1.7675,822196.27,0.0,0.0,0
15m,1744167600.0,1.7675,1.7751,1.7593,1.7628,672284.29,0.0,0.0,0
15m,1744168500.0,1.7628,1.7662,1.746,1.7463,654717.83,0.0,0.0,0
15m,1744169400.0,1.7463,1.7572,1.7397,1.7442,946133.88,0.0,0.0,0
15m,1744170300.0,1.7442,1.7556,1.7442,1.7475,590980.64,0.0,0.0,0
15m,1744171200.0,1.7475,1.7813,1.7436,1.7703,2220368.75,0.0,0.0,0
15m,1744172100.0,1.7703,1.7865,1.7623,1.768,1610544.66,0.0,0.0,0
15m,1744173000.0,1.768,1.7987,1.767,1.7925,1368566.91,0.0,0.0,0
15m,1744173900.0,1.7925,1.8023,1.7843,1.7854,915239.78,0.0,0.0,0
15m,1744174800.0,1.7854,1.8051,1.7826,1.7973,1143799.19,0.0,0.0,0
15m,1744175700.0,1.7973,1.8169,1.7938,1.8096,1333403.77,0.0,0.0,0
15m,1744176600.0,1.8096,1.8127,1.8026,1.8073,964917.69,0.0,0.0,0
15m,1744177500.0,1.8073,1.8118,1.7975,1.802,911699.34,0.0,0.0,0
15m,1744178400.0,1.802,1.826,1.7995,1.8243,988555.04,0.0,0.0,0
15m,1744179300.0,1.8243,1.8251,1.803,1.8056,743127.75,0.0,0.0,0
15m,1744180200.0,1.8056,1.8146,1.8025,1.8118,600223.53,0.0,0.0,0
15m,1744181100.0,1.8118,1.8128,1.7988,1.8019,716404.54,0.0,0.0,0
15m,1744182000.0,1.8019,1.8317,1.8005,1.8262,2917620.95,0.0,0.0,0
15m,1744182900.0,1.8262,1.8278,1.8136,1.8243,998923.96,0.0,0.0,0
15m,1744183800.0,1.8243,1.8383,1.8211,1.8371,1170711.95,0.0,0.0,0
15m,1744184700.0,1.8371,1.8375,1.8241,1.8317,1075646.73,0.0,0.0,0
15m,1744185600.0,1.8317,1.8381,1.8225,1.8338,846668.99,0.0,0.0,0
15m,1744186500.0,1.8338,1.8452,1.8281,1.8332,778119.55,0.0,0.0,0
15m,1744187400.0,1.8332,1.8332,1.8231,1.8279,811258.98,0.0,0.0,0
15m,1744188300.0,1.8279,1.8306,1.8211,1.8285,1107151.48,0.0,0.0,0
15m,1744189200.0,1.8285,1.8351,1.8233,1.8324,548845.96,0.0,0.0,0
15m,1744190100.0,1.8324,1.8333,1.8226,1.8234,347901.33,0.0,0.0,0
15m,1744191000.0,1.8234,1.8238,1.8156,1.8233,433068.66,0.0,0.0,0
15m,1744191900.0,1.8233,1.8304,1.8211,1.827,488275.42,0.0,0.0,0
15m,1744192800.0,1.827,1.8357,1.8215,1.8341,495695.63,0.0,0.0,0
15m,1744193700.0,1.8341,1.8405,1.8242,1.8273,403680.31,0.0,0.0,0
15m,1744194600.0,1.8273,1.8285,1.8179,1.8217,451003.01,0.0,0.0,0
15m,1744195500.0,1.8217,1.8419,1.8209,1.8338,1615029.98,0.0,0.0,0
15m,1744196400.0,1.8338,1.8342,1.7873,1.803,4287345.73,0.0,0.0,0
15m,1744197300.0,1.803,1.8127,1.7899,1.7983,1561463.49,0.0,0.0,0
15m,1744198200.0,1.7983,1.8012,1.7654,1.7712,2465867.76,0.0,0.0,0
15m,1744199100.0,1.7712,1.7911,1.7637,1.7819,1821165.93,0.0,0.0,0
15m,1744200000.0,1.7819,1.7956,1.7747,1.7952,1093007.93,0.0,0.0,0
15m,1744200900.0,1.7952,1.7989,1.7749,1.7749,1448182.19,0.0,0.0,0
15m,1744201800.0,1.7749,1.7883,1.7653,1.7883,1077830.14,0.0,0.0,0
15m,1744202700.0,1.7883,1.8083,1.7827,1.7943,1423170.26,0.0,0.0,0
15m,1744203600.0,1.7943,1.8051,1.7905,1.793,1154643.25,0.0,0.0,0
15m,1744204500.0,1.793,1.7988,1.7829,1.7857,880281.49,0.0,0.0,0
15m,1744205400.0,1.7857,1.8659,1.7854,1.8231,5925722.61,0.0,0.0,0
15m,1744206300.0,1.8231,1.8367,1.8135,1.8235,2497065.71,0.0,0.0,0
15m,1744207200.0,1.8235,1.8455,1.816,1.8192,1776774.72,0.0,0.0,0
15m,1744208100.0,1.8192,1.8411,1.8192,1.834,1485059.71,0.0,0.0,0
15m,1744209000.0,1.834,1.846,1.8287,1.8327,962358.42,0.0,0.0,0
15m,1744209900.0,1.8327,1.8418,1.8138,1.8147,1152318.61,0.0,0.0,0
15m,1744210800.0,1.8147,1.8343,1.814,1.8293,918458.24,0.0,0.0,0
15m,1744211700.0,1.8293,1.8431,1.8292,1.8361,770034.75,0.0,0.0,0
15m,1744212600.0,1.8361,1.8422,1.8233,1.8255,546537.21,0.0,0.0,0
15m,1744213500.0,1.8255,1.8422,1.8255,1.8287,664286.29,0.0,0.0,0
15m,1744214400.0,1.8287,1.8485,1.824,1.8444,702118.36,0.0,0.0,0
15m,1744215300.0,1.8444,1.8472,1.8335,1.8348,313491.04,0.0,0.0,0
15m,1744216200.0,1.8348,1.8552,1.8323,1.8517,616195.05,0.0,0.0,0
15m,1744217100.0,1.8517,1.8661,1.8473,1.8634,756739.63,0.0,0.0,0
15m,1744218000.0,1.8634,1.8841,1.8588,1.8685,2211398.74,0.0,0.0,0
15m,1744218900.0,1.8685,2.0081,1.846,1.9876,18454951.19,0.0,0.0,0
15m,1744219800.0,1.9876,2.0843,1.9815,2.009,14538969.16,0.0,0.0,0
15m,1744220700.0,2.009,2.085,2.0088,2.0704,7388199.36,0.0,0.0,0
15m,1744221600.0,2.0704,2.0864,2.0368,2.0462,5236507.3,0.0,0.0,0
15m,1744222500.0,2.0462,2.0552,2.0306,2.0409,3195581.21,0.0,0.0,0
15m,1744223400.0,2.0409,2.0549,2.0264,2.0278,1705395.75,0.0,0.0,0
15m,1744224300.0,2.0278,2.0337,2.0031,2.0045,2588107.08,0.0,0.0,0
15m,1744225200.0,2.0045,2.0341,2.0045,2.0335,1594357.45,0.0,0.0,0
15m,1744226100.0,2.0335,2.0441,2.0271,2.0387,1208686.03,0.0,0.0,0
15m,1744227000.0,2.0387,2.051,2.0372,2.0467,811102.44,0.0,0.0,0
15m,1744227900.0,2.0467,2.0477,2.0298,2.0388,968674.26,0.0,0.0,0
